carpark_id,area,address,x_coordinate,y_coordinate,latitude,longitude,total_lots,agency,dataset
B69,BEDOK,BLK 94A BEDOK NORTH AVENUE 4,40091.8567,35069.2759,1.3334261836375565,103.94197073619338,370.0,HDB,hdb
B7,BEDOK,BLK 211/218 BEDOK NORTH STREET 1,38973.5423,34152.0151,1.325131239733244,103.93192173162542,86.0,HDB,hdb
B70,BEDOK,BLK 201 BEDOK NORTH STREET 1,38536.5889,34280.1109,1.3262898453461394,103.9279955190616,41.0,HDB,hdb
B71,BEDOK,BLK 29C CHAI CHEE AVENUE,38125.3637,34059.3926,1.3242938891077924,103.92430036898209,249.0,HDB,hdb
B72,BEDOK,BLK 660A JALAN TENAGA,36243.3489,35174.2762,1.3343770595975393,103.90738977380683,412.0,HDB,hdb
B73,BEDOK,BLK 651A JALAN TENAGA,36196.3322,34965.864,1.332492267852266,103.90696724615144,50.0,HDB,hdb
B74,BEDOK,BLK 671A JALAN DAMAI,36428.7057,35005.0793,1.3328468531231157,103.90905526271848,365.0,HDB,hdb
B75,BEDOK,BLK 613C BEDOK RESERVOIR ROAD,37379.8318,35029.8453,1.3330705484619232,103.91760166991922,329.0,HDB,hdb
B79,BEDOK,BLK 772A BEDOK RESERVOIR VIEW,39583.9006,35439.6773,1.3367761554500246,103.93740660996866,1719.0,HDB,hdb
B7A,BEDOK,BLK 216/218 BEDOK NORTH STREET 1,39208.9372,34373.2247,1.3271316923454237,103.93403695950887,129.0,HDB,hdb
B7B,BEDOK,BEDOK CENTRAL,39298.3108,34305.7565,1.3265215017534235,103.93484000406835,21.0,HDB,hdb
B8,BEDOK,BLK 201/203 BEDOK NORTH STREET 1,38567.8313,34234.9589,1.3258814963794496,103.92827623307635,113.0,HDB,hdb
B80,BEDOK,BLK 739A BEDOK RESERVOIR ROAD,38020.7204,35604.61,1.3382683050605608,103.92336060080356,250.0,HDB,hdb
B81,BEDOK,BLK 30A NEW UPPER CHANGI ROAD,39309.7384,33939.7118,1.323211123984771,103.93494255225318,622.0,HDB,hdb
B83,BEDOK,BLK 21A CHAI CHEE ROAD,37899.5392,34299.8988,1.3264690135495174,103.92227129473181,212.0,HDB,hdb
B84,BEDOK,BLK 215A BEDOK CENTRAL,39227.6155,34273.0906,1.3262261095143133,103.9342047573154,555.0,HDB,hdb
B85,BEDOK,BLK 184 BEDOK NORTH ROAD,40023.6834,34256.9953,1.3260802458197982,103.94135784200338,559.0,HDB,hdb
B86,BEDOK,BLK 114A BEDOK NORTH STREET 2,39393.0265,34775.2307,1.3307672180997376,103.93569124962644,160.0,HDB,hdb
B88,BEDOK,BLK 34A BED0K SOUTH AVENUE 2,39683.2391,33835.9985,1.3222730385459693,103.93829861018796,385.0,HDB,hdb
B89,BEDOK,BLK 116A BEDOK NORTH ROAD,39568.2194,34796.4641,1.330959178889198,103.93726546144408,287.0,HDB,hdb
B8B,BEDOK,BLK 222 BEDOK NORTH DRIVE,38531.1666,34114.4997,1.3247921201815396,103.92794673996775,249.0,HDB,hdb
B9,BEDOK,BLK 402/403 BEDOK NORTH AVENUE 3,39184.2416,34709.4842,1.3301727085826516,103.933815179244,213.0,HDB,hdb
B90,BEDOK,BLK 35A BEDOK SOUTH AVENUE 2,39831.9791,33865.2621,1.3225376305100753,103.93963512682487,75.0,HDB,hdb
B91,BEDOK,BLK 630 BEDOK RESERVOIR ROAD,37007.0862,34999.621,1.3327973239279634,103.91425233336754,46.0,HDB,hdb
B92,BEDOK,BLK 2A BEDOK SOUTH AVENUE 1,39197.6251,33772.3265,1.3216973941844923,103.93393509513557,757.0,HDB,hdb
B94,BEDOK,BLK 513A BEDOK NORTH AVENUE 2,38688.1313,34940.2851,1.3322601658153184,103.92935743869732,438.0,HDB,hdb
B94A,BEDOK,"BLK 512 TO 518, 554 BEDOK NORTH AVENUE 2",38668.2981,34834.5151,1.3313036277380637,103.92917918947799,186.0,HDB,hdb
B95,BEDOK,BLK 220 BEDOK CENTRAL,39325.3283,34194.2403,1.3255129802698575,103.9350827294625,359.0,HDB,hdb
B96,BEDOK,BLK 219 BEDOK CENTRAL,39088.1581,34133.7804,1.324966290346567,103.93295160832349,242.0,HDB,hdb
B97,BEDOK,BLK 714A BEDOK RESERVOIR ROAD,38037.1417,35371.0192,1.3361557898964052,103.92350807855561,553.0,HDB,hdb
B98,BEDOK,BLK 748 BEDOK RESERVOIR CRESCENT,37860.0561,35362.5681,1.3360794194920413,103.92191686098977,473.0,HDB,hdb
B99M,BEDOK,BLK 807 CHAI CHEE ROAD,37954.0727,34412.5835,1.3274880750733353,103.9227613439323,508.0,HDB,hdb
BA1,TOA PAYOH,BLK 106 BIDADARI PARK DRIVE,32174.2918,35098.8104,1.333695408000663,103.87082697082691,278.0,HDB,hdb
BA2,TOA PAYOH,BLK 117 ALKAFF CRESCENT,32444.5217,35453.6678,1.3369045733012843,103.87325519193966,361.0,HDB,hdb
BA3,TOA PAYOH,BLK 101 BIDADARI PARK DRIVE,32229.3617,35383.6726,1.336271592542055,103.87132184474288,622.0,HDB,hdb
BA4,TOA PAYOH,BLK 113 ALKAFF CRESCENT,32410.3926,35271.7364,1.3352592556272487,103.87294849581703,964.0,HDB,hdb
BA6,TOA PAYOH,BLK 201 WOODLEIGH LINK,32325.472,35823.9717,1.3402534868866134,103.87218551400757,350.0,HDB,hdb
BA7,TOA PAYOH,BLK 206 WOODLEIGH LINK,32320.0357,35997.2684,1.3418207211438435,103.8721366903117,261.0,HDB,hdb
BA8,TOA PAYOH,BLK 207 WOODLEIGH LINK,32246.0659,35990.7456,1.341761741787754,103.87147202648787,251.0,HDB,hdb
BA9,TOA PAYOH,BLK 212 BIDADARI PARK DRIVE,32740.6501,36141.8658,1.3431283450586189,103.87591618487676,918.0,HDB,hdb
BBB,DOWNTOWN CORE,BLK 231 BRAS BASAH BASEMENT CAR PARK,30264.1776,30994.7597,1.2965800277256154,103.85366320640033,193.0,HDB,hdb
BBM1,BUKIT BATOK,BLK 188A BUKIT BATOK WEST AVENUE 6,18213.6562,36507.8169,1.3464366536863857,103.74538227425023,406.0,HDB,hdb
BBM2,BUKIT BATOK,BLK 628A BUKIT BATOK CENTRAL,18714.471,36997.6927,1.3508670707092796,103.74988224837854,285.0,HDB,hdb
BBM3,BUKIT BATOK,BLK 289H BUKIT BATOK STREET 25,19831.2917,36294.3127,1.3445062832256525,103.75991777083932,1210.0,HDB,hdb
BBM5,BUKIT BATOK,BLK 290H BUKIT BATOK STREET 24,19610.472,36154.6192,1.3432428850770304,103.75793361152391,951.0,HDB,hdb
BBM7,BUKIT BATOK,BLK 154A BUKIT BATOK WEST AVENUE 8,18025.9428,36609.4062,1.3473553282589283,103.74369552195999,175.0,HDB,hdb
BBM8,BUKIT BATOK,BLK 622A BUKIT BATOK CENTRAL,18561.8095,36898.4253,1.349969284844801,103.74851052070362,329.0,HDB,hdb
BBM9,BUKIT BATOK,BLK 395A BUKIT BATOK WEST AVENUE 5,18924.8161,38652.2819,1.3658306352822938,103.75177182867142,1200.0,HDB,hdb
BE10,BISHAN,BLKS 168-180 BISHAN STREET 13,30223.1994,36651.8815,1.3477410368330722,103.8532954079852,625.0,HDB,hdb
BE11,BISHAN,BLK 181-186 BISHAN STREET 13,30194.9243,36877.2792,1.3497794554538258,103.85304135503775,352.0,HDB,hdb
BE12,BISHAN,BLK 187-197 BISHAN STREET 13,29963.6285,36903.1662,1.3500135843193608,103.85096301847568,459.0,HDB,hdb
BE13,BISHAN,BLK 135A BISHAN STREET 12,30026.4687,36336.1338,1.3448855409177118,103.85152763920874,220.0,HDB,hdb
BE14,BISHAN,BLK 167A BISHAN STREET 13,30460.9446,36576.481,1.34705912300086,103.85543169019624,332.0,HDB,hdb
BE18,BISHAN,BLK 441-455 SIN MING AVENUE/BRIGHT HILL DRIVE,27751.5586,37825.0781,1.3583510906519656,103.83108616866849,560.0,HDB,hdb
BE19,BISHAN,BLK 503/504 BISHAN STREET 11,29656.3321,36775.0947,1.3488553698228036,103.84820175969944,380.0,HDB,hdb
BE22,BISHAN,BLK 511/513 BISHAN STREET 13,29818.0559,36839.3645,1.349436593646741,103.84965495311533,8.0,HDB,hdb
BE23,BISHAN,BLK 514 BISHAN STREET 13,29830.0702,36912.2681,1.3500959071206406,103.8497629135689,563.0,HDB,hdb
BE25,BISHAN,BLK 207A BISHAN STREET 23,29668.2541,37471.6058,1.3551543675245774,103.84830892492698,263.0,HDB,hdb
BE26,BISHAN,BLK 207/212/216/217 BISHAN STREET 23,29684.6992,37553.5273,1.35589523545262,103.84845669941872,65.0,HDB,hdb
BE27,BISHAN,BLK 212A BISHAN STREET 23,29704.1126,37637.6725,1.3566562135466202,103.84863114624696,344.0,HDB,hdb
BE28,BISHAN,"BLK 213-215,218-227 BISHAN STREET 23",29639.4805,37778.0547,1.35792578374441,103.84805039220309,304.0,HDB,hdb
BE29,BISHAN,BLK 228-231 BISHAN STREET 23,29400.2617,37725.7422,1.3574527003474106,103.84590085114523,48.0,HDB,hdb
BE3,BISHAN,BLK 401-408 SIN MING AVENUE,28121.0801,38268.7852,1.36236382033242,103.83440656538825,319.0,HDB,hdb
BE30,BISHAN,BLK 231A BISHAN STREET 23,29460.8559,37726.9889,1.3574639721486685,103.84644532993362,345.0,HDB,hdb
BE31,BISHAN,BLK 232-237 BISHAN STREET 22,29421.8945,37882.1133,1.3588668638092545,103.84609524349491,104.0,HDB,hdb
BE32,BISHAN,BLK 237A BISHAN STREET 22,29486.1335,37915.7452,1.3591710155830503,103.84667247515071,346.0,HDB,hdb
BE33,BISHAN,BLK 238-245 BISHAN STREET 22,29279.9809,38026.2842,1.3601707004676906,103.84482006190818,269.0,HDB,hdb
BE34,BISHAN,BLK 246A BISHAN STREET 22,29146.6066,38113.6749,1.3609610362378035,103.8436216081292,303.0,HDB,hdb
BE35,BISHAN,BLK 246-256 BISHAN STREET 22,29086.8281,38164.5,1.3614206825630568,103.84308446006825,190.0,HDB,hdb
BE36,BISHAN,BLK 278-281 BISHAN STREET 24,29248.3008,37730.4375,1.3574951697204816,103.84453538273506,58.0,HDB,hdb
BE37,BISHAN,BLK 282 BISHAN STREET 22,29235.553,37787.1371,1.3580079412271258,103.84442083770382,390.0,HDB,hdb
BE38,BISHAN,BLK 283/284 BISHAN STREET 22,29251.7617,37885.625,1.3588986300125845,103.84456648767798,26.0,HDB,hdb
BE39,BISHAN,BLK 263A BISHAN STREET 22,28962.9515,37918.5499,1.359196401814309,103.84197133762791,705.0,HDB,hdb
BE3R,BISHAN,BLK 410A SIN MING AVENUE,28240.0745,38359.6695,1.3631857448141924,103.83547581122498,195.0,HDB,hdb
BE4,BISHAN,BLK 101-116 BISHAN STREET 12,29675.9231,36514.1566,1.3464955373934115,103.84837778261435,770.0,HDB,hdb
BE40,BISHAN,BLK 268A BISHAN STREET 24,29037.3835,37710.0917,1.357311177642308,103.84264015136279,339.0,HDB,hdb
BE42,BISHAN,BLK 290A BISHAN STREET 24,29249.7223,37516.6532,1.3555617806229023,103.84454814694604,852.0,HDB,hdb
BE44,BISHAN,BLK 448A BRIGHT HILL DRIVE,27812.0967,37767.5494,1.3578308220309556,103.8316301438792,424.0,HDB,hdb
BE45,BISHAN,BLK 275 BISHAN STREET 24,29152.4171,37599.2039,1.3563083436627223,103.843673799586,363.0,HDB,hdb
BE5,BISHAN,BLK 117-134 BISHAN STREET 12,29963.414,36478.9779,1.346177376327494,103.85096106346887,647.0,HDB,hdb
BE6,BISHAN,BLK 135/138 BISHAN STREET 12,30066.0547,36320.9492,1.3447482141025904,103.85188334257242,170.0,HDB,hdb
BE7,BISHAN,BLK 139-144 BISHAN STREET 12,30192.8737,36349.311,1.3450046991490203,103.85302289077154,119.0,HDB,hdb
BE8,BISHAN,"BLK 145-150A, 151 BISHAN STREET 11",30447.9395,36286.4727,1.3444363922391018,103.85531480784495,544.0,HDB,hdb
BE9,BISHAN,BLK 153-167 BISHAN STREET 13,30544.5318,36588.7709,1.3471702615089867,103.85618277394822,711.0,HDB,hdb
BH1,NOVENA,BLK 1 THOMSON ROAD,29017.3398,34136.332,1.3249913646328706,103.84245992582508,57.0,HDB,hdb
BH2,NOVENA,BLK 2 BALESTIER ROAD,29050.8796,34252.9453,1.3260459729073217,103.84276130300171,47.0,HDB,hdb
BJ1,BUKIT PANJANG,BLK 130-140 CASHEW ROAD,20878.08,39550.76,1.3739566801241185,103.769323020166,494.0,HDB,hdb
BJ10,BUKIT PANJANG,BLK 234-241 BUKIT PANJANG RING ROAD,21026.3461,40101.7077,1.3789392866308572,103.77065516676869,310.0,HDB,hdb
BJ11,BUKIT PANJANG,BLK 242-245 BUKIT PANJANG RING ROAD,21162.6537,40303.4372,1.3807636871101439,103.77187994356325,100.0,HDB,hdb
BJ12,BUKIT PANJANG,BLK 246-255 BANGKIT ROAD,21452.9618,40246.9897,1.3802532628105817,103.77448858908413,550.0,HDB,hdb
BJ13,BUKIT PANJANG,BLK 270-277 BANGKIT ROAD,21485.25,39887.66,1.3770036224850966,103.7747788017754,352.0,HDB,hdb
BJ14,BUKIT PANJANG,BLK 257 BANGKIT ROAD,21346.1751,40106.9685,1.3789869377958193,103.77352906342188,63.0,HDB,hdb
BJ15,BUKIT PANJANG,BLK 259A BANGKIT ROAD,21374.3071,39941.9395,1.3774944817505002,103.77378188713287,37.0,HDB,hdb
BJ16,BUKIT PANJANG,BLK 259A BANGKIT ROAD,21356.3257,39943.2707,1.3775065165718812,103.77362031087529,311.0,HDB,hdb
BJ17,BUKIT PANJANG,BLK 401A FAJAR ROAD,20836.1138,40357.2456,1.3812502325627383,103.76894572813356,172.0,HDB,hdb
BJ18,BUKIT PANJANG,BLK 401-408 FAJAR ROAD,20743.2768,40326.2581,1.3809699699980773,103.76811152657707,324.0,HDB,hdb
BJ19,BUKIT PANJANG,BLK 409-419 FAJAR ROAD,20773.5976,40665.0357,1.3840337588241158,103.76838389812862,491.0,HDB,hdb
BJ2,BUKIT PANJANG,BLK 141-151 GANGSA ROAD/PETIR ROAD,20581.8743,39791.6392,1.3761350307538107,103.76666134027609,475.0,HDB,hdb
BJ20,BUKIT PANJANG,BLK 420-426 FAJAR ROAD,20929.1589,40888.8561,1.3860579471811627,103.7697816793337,235.0,HDB,hdb
BJ21,BUKIT PANJANG,BLK 427-435 BUKIT PANJANG RING ROAD,21028.24,40876.34,1.385944779998901,103.77067200118962,183.0,HDB,hdb
BJ23,BUKIT PANJANG,BLK 258 BUKIT PANJANG RING ROAD,21281.85,39957.43,1.3776345511753285,103.77295108931864,16.0,HDB,hdb
BJ24,BUKIT PANJANG,BLK 436-441 FAJAR ROAD,21005.5592,40580.2986,1.383267483822887,103.77046826752341,258.0,HDB,hdb
BJ25,BUKIT PANJANG,BLK 453A FAJAR ROAD,21145.4428,40760.7142,1.384899130104688,103.77172518427912,264.0,HDB,hdb
BJ26,BUKIT PANJANG,BLK 449A BUKIT PANJANG RING ROAD,21254.4996,40638.8302,1.3837968809199812,103.77270516995488,192.0,HDB,hdb
BJ27,BUKIT PANJANG,BLK 442A FAJAR ROAD,21059.217,40510.9727,1.3826405383885652,103.77095043939005,305.0,HDB,hdb
BJ28,BUKIT PANJANG,BLK 170A LOMPANG ROAD,20457.7599,40100.1252,1.378924834192695,103.76554600407248,669.0,HDB,hdb
BJ29,BUKIT PANJANG,BLK 505A JELAPANG ROAD,20695.6095,40765.0345,1.3849380921344545,103.76768309160978,664.0,HDB,hdb
BJ3,BUKIT PANJANG,BLK 101/129 GANGSA ROAD/PENDING ROAD,20884.1354,39921.5746,1.3773101941380146,103.76937734296405,1054.0,HDB,hdb
BJ30,BUKIT PANJANG,BLK 510A JELAPANG ROAD,20839.8705,40996.2639,1.387029282410629,103.76897932907691,611.0,HDB,hdb
BJ31,BUKIT PANJANG,BLK 513A JELAPANG ROAD,20672.7922,41096.8488,1.3879388940244703,103.76747797804018,88.0,HDB,hdb
BJ32,BUKIT PANJANG,BLK 518A JELAPANG ROAD,20612.4337,40944.82,1.3865639857228267,103.7669356490397,484.0,HDB,hdb
BJ33,BUKIT PANJANG,BLK 234A BUKIT PANJANG RING ROAD,21177.2481,40121.6311,1.3791195021651272,103.77201112714418,366.0,HDB,hdb
BJ34,BUKIT PANJANG,BLK 517A JELAPANG ROAD,20565.9376,41081.058,1.3877960606883655,103.76651781167334,140.0,HDB,hdb
BJ35,BUKIT PANJANG,BLK 521A JELAPANG ROAD,20498.7021,40997.6232,1.3870414895407563,103.76591367064563,140.0,HDB,hdb
BJ36,BUKIT PANJANG,BLK 525A JELAPANG ROAD,20434.7146,40912.3617,1.386270399087047,103.76533871621282,140.0,HDB,hdb
BJ37,BUKIT PANJANG,BLK 529A JELAPANG ROAD,20361.9478,40819.6691,1.385432102050352,103.7646848754348,512.0,HDB,hdb
BJ38,BUKIT PANJANG,BLK 533A BUKIT PANJANG RING ROAD,20221.922,40787.0081,1.3851366908698433,103.76342664649424,216.0,HDB,hdb
BJ39,BUKIT PANJANG,BLK 537A BUKIT PANJANG RING ROAD,20158.8662,40686.9514,1.384231797723518,103.76286006929934,550.0,HDB,hdb
BJ4,BUKIT PANJANG,BLK 219/233 PETIR ROAD,21204.7046,39724.8735,1.3755313767854005,103.77225793527451,824.0,HDB,hdb
BJ40,BUKIT PANJANG,BLK 541A BUKIT PANJANG RING ROAD,20163.4889,40531.4817,1.3828257877526826,103.76290164919297,585.0,HDB,hdb
BJ41,BUKIT PANJANG,BLK 152A GANGSA ROAD,20447.5641,39722.7569,1.3755120500520899,103.76545448390729,389.0,HDB,hdb
BJ42,BUKIT PANJANG,BLK 163A GANGSA ROAD,20317.5802,39878.586,1.3769212779575686,103.76428644466128,450.0,HDB,hdb
BJ43,BUKIT PANJANG,BLK 603A SENJA ROAD,20027.2654,40409.2626,1.3817204459821768,103.7616776126488,1004.0,HDB,hdb
BJ44,BUKIT PANJANG,BLK 177A LOMPANG ROAD,20395.5322,40290.7701,1.380648941115931,103.76498679347878,497.0,HDB,hdb
BJ45,BUKIT PANJANG,BLK 180A LOMPANG ROAD,20397.9729,40073.9347,1.378687961396443,103.76500878091201,232.0,HDB,hdb
BJ48,BUKIT PANJANG,BLK 651A SENJA LINK,20352.8446,41013.5834,1.387185789827295,103.76460302573554,672.0,HDB,hdb
BJ49,BUKIT PANJANG,BLK 611A/613A/615A/616A BUKIT PANJANG RING ROAD/SENJA ROAD,20006.0358,40760.5616,1.3848974600068844,103.76148675340289,1481.0,HDB,hdb
BJ50,BUKIT PANJANG,BLK 468A SEGAR ROAD,21363.991,41123.9328,1.388183997698609,103.77368892264833,854.0,HDB,hdb
BJ51,BUKIT PANJANG,BLK 181A JELEBU ROAD,20226.0907,40152.4974,1.3793984087079159,103.76346427312731,553.0,HDB,hdb
BJ52,BUKIT PANJANG,BLK 185A JELEBU ROAD,20134.1254,40120.981,1.379113361323436,103.76263790594507,319.0,HDB,hdb
BJ53,BUKIT PANJANG,BLK 480A SEGAR ROAD,21168.4806,41302.9377,1.3898028076418842,103.77193206988431,1064.0,HDB,hdb
BJ54,BUKIT PANJANG,BLK 476A SEGAR ROAD,21342.9805,41219.4493,1.3890478094024736,103.77350010545896,625.0,HDB,hdb
BJ55,BUKIT PANJANG,BLK 625A SENJA ROAD,19927.0486,40913.764,1.3862829447414404,103.76077695178864,873.0,HDB,hdb
BJ56,BUKIT PANJANG,BLK 629A SENJA ROAD,19723.7125,40870.4549,1.3858912160470138,103.75894983505414,554.0,HDB,hdb
BJ57,BUKIT PANJANG,BLK 628 SENJA ROAD,19859.549,40799.6812,1.38525120284571,103.76017044837701,24.0,HDB,hdb
BJ58,BUKIT PANJANG,BLK 455A SEGAR ROAD,21095.0855,41051.008,1.387524429768434,103.77127261757693,850.0,HDB,hdb
BJ60,BUKIT PANJANG,BLK 547 SEGAR ROAD,20899.934,41139.0944,1.388321004149248,103.76951901080174,920.0,HDB,hdb
BJ61,BUKIT PANJANG,BLK 548 SEGAR ROAD,20707.8422,41214.7175,1.3890048643870951,103.76779289976677,470.0,HDB,hdb
BJ62,BUKIT PANJANG,BLK 454 FAJAR ROAD,21108.8428,40690.9971,1.3842686253745766,103.77139632201656,68.0,HDB,hdb
BJ63,BUKIT PANJANG,BLK 443 FAJAR ROAD,20985.8418,40364.4597,1.381315510557872,103.77029114340532,1640.0,HDB,hdb
BJ65,BUKIT PANJANG,BLK 632 SENJA ROAD,19702.7354,40739.1965,1.384704157156028,103.75876137706041,224.0,HDB,hdb
BJ66,BUKIT PANJANG,BLK 634 SENJA ROAD,19584.9139,40909.9744,1.3862485761850714,103.75770261335524,868.0,HDB,hdb
BJ67,BUKIT PANJANG,BLK 636 SENJA ROAD,19616.1105,41031.7585,1.3873499559694629,103.75798290360115,940.0,HDB,hdb
BJ68,BUKIT PANJANG,BLK 422A FAJAR ROAD,20950.1385,40814.0823,1.3853817252275487,103.76997021493003,253.0,HDB,hdb
BJ69,BUKIT PANJANG,BLK 643 SENJA CLOSE,20182.5515,41087.2501,1.3878519593287,103.76307279280742,428.0,HDB,hdb
BJ71,BUKIT PANJANG,BLK 642 SENJA CLOSE,20053.9274,40993.2371,1.387001705289471,103.76191703245868,312.0,HDB,hdb
BJ72,BUKIT PANJANG,BLK 638 SENJA CLOSE,19937.6398,41200.6949,1.3888778457850934,103.76087204278889,200.0,HDB,hdb
BJ8,BUKIT PANJANG,BLK 201/218 PETIR ROAD,21353.5943,39632.9105,1.374699730825973,103.77359583708764,988.0,HDB,hdb
BJAL,BUKIT PANJANG,BLK 517 - 519 JELAPANG ROAD,20505.161,41097.6794,1.3879463629794184,103.76597168318806,38.0,HDB,hdb
BJBL,BUKIT PANJANG,BLK 533 - 534 BUKIT PANJANG RING ROAD,20272.3997,40658.5045,1.3839745646274242,103.76388026052355,13.0,HDB,hdb
BJMP,BUKIT PANJANG,BLK 259B BANGKIT ROAD,21344.6326,39972.0102,1.3777664235348246,103.77351523338442,60.0,HDB,hdb
BKE1,ROCHOR,BLK 668 CHANDER ROAD,30034.1445,32237.498,1.3078189305831878,103.85159633923459,22.0,HDB,hdb
BKE2,KALLANG,BLK 681/682 RACE COURSE ROAD,30466.3496,32935.1367,1.314128096949689,103.85547996378321,17.0,HDB,hdb
BKE3,KALLANG,BLK 682/683 RACE COURSE ROAD,30502.0605,32966.8867,1.3144152298359464,103.85580084662912,17.0,HDB,hdb
BKE4,KALLANG,BLK 684/685 RACE COURSE ROAD,30617.8164,32970.7734,1.3144503701412036,103.85684097167238,112.0,HDB,hdb
BKE7,KALLANG,BLK 678 PERUMAL ROAD,30448.766,32767.6002,1.3126129574907273,103.85532195310904,168.0,HDB,hdb
BKE9,ROCHOR,BLK 668 CHANDER ROAD,30019.3942,32184.232,1.307337212647674,103.85146379729117,38.0,HDB,hdb
BKRM,KALLANG,BLK 6A BOON KENG ROAD,31121.6383,33283.2558,1.3172763032697585,103.86136809519917,278.0,HDB,hdb
BL10,JURONG WEST,BLK 188/191 BOON LAY DRIVE,14434.5806,36212.2117,1.3437618406573566,103.7114251379433,239.0,HDB,hdb
BL13,JURONG WEST,BLK 198/206 BOON LAY DRIVE,14836.3467,36315.1094,1.3446925875203746,103.71503519763277,413.0,HDB,hdb
BL15,JURONG WEST,BLK 257A BOON LAY DRIVE,14004.6897,36456.5691,1.3459715197541606,103.70756220303522,20.0,HDB,hdb
BL17,JURONG WEST,BLK 268 BOON LAY DRIVE,14024.5648,36666.6301,1.3478712414477723,103.70774069535429,443.0,HDB,hdb
BL18,JURONG WEST,BLK 208A BOON LAY PLACE,14768.3178,36520.4472,1.3465495557125742,103.71442382780674,391.0,HDB,hdb
BL19,JURONG WEST,BLK 212A BOON LAY PLACE,14648.3419,36766.7841,1.3487772809984742,103.71334566358098,369.0,HDB,hdb
BL22,JURONG WEST,BLK 196 BOON LAY DRIVE,14693.2928,36077.4814,1.3425435059718926,103.71374987824363,358.0,HDB,hdb
BL23,JURONG WEST,BLK 216 BOON LAY AVENUE,14451.8262,36853.4082,1.349560588526671,103.7115798120472,631.0,HDB,hdb
BL24,JURONG WEST,BLK 237 BOON LAY DRIVE,14295.5416,35924.1943,1.341157056555126,103.71017592127583,200.0,HDB,hdb
BL3,JURONG WEST,BLK 174/179 BOON LAY DRIVE,14190.8096,36556.4297,1.3468747076130891,103.70923455522795,196.0,HDB,hdb
BL8,JURONG WEST,BLK 221 BOON LAY PLACE,14653.3598,36396.1197,1.3454251335374907,103.71339091636743,679.0,HDB,hdb
BL8L,JURONG WEST,BLK 221 BOON LAY PLACE,14505.671,36484.5266,1.346224586311344,103.71206380535853,6.0,HDB,hdb
BLM,KALLANG,BLK 10 BENDEMEER ROAD,31076.0824,33087.5529,1.315506440163754,103.86095873270096,556.0,HDB,hdb
BM1,BUKIT MERAH,BLK 28 JALAN BUKIT MERAH,25357.1463,29858.3486,1.2863026958403303,103.80957147714517,60.0,HDB,hdb
BM10,BUKIT MERAH,BLK 56/57 LENGKOK BAHRU,25857.7754,30056.6386,1.288095999047967,103.81406981706961,422.0,HDB,hdb
BM13,BUKIT MERAH,BLK 44/47 LENGKOK BAHRU,25648.7676,29924.1943,1.2868982043967914,103.8121918066441,143.0,HDB,hdb
BM14,BUKIT MERAH,BLK 34-36 JALAN RUMAH TINGGI,25276.6255,30161.1078,1.2890407366150354,103.80884793932923,136.0,HDB,hdb
BM19,BUKIT MERAH,BLK 88/89 REDHILL CLOSE,26373.3689,29793.0744,1.2857124480254343,103.81870264853309,102.0,HDB,hdb
BM2,BUKIT MERAH,BLK 28 HOY FATT ROAD,25399.6152,29918.9512,1.2868507679834986,103.80995307226117,53.0,HDB,hdb
BM20,BUKIT MERAH,BLK 89/90 REDHILL CLOSE,26379.7745,29741.6402,1.2852472955170589,103.81876020804593,134.0,HDB,hdb
BM26,BUKIT MERAH,BLK 1/3/5 JALAN BUKIT MERAH,25118.4593,29967.6925,1.287291542584285,103.80742676873176,460.0,HDB,hdb
BM28,BUKIT MERAH,"BLK 117, 161 BUKIT MERAH CENTRAL",26052.9053,29603.6488,1.283999331207603,103.81582316670986,141.0,HDB,hdb
BM29,BUKIT MERAH,BLK 163 BUKIT MERAH CENTRAL,26194.9184,29563.3295,1.2836347060925148,103.81709921259939,97.0,HDB,hdb
BM3,BUKIT MERAH,BLK 49/50 HOY FATT ROAD,25574.8666,30013.7121,1.2877077662690246,103.81152776946885,5.0,HDB,hdb
BM30,BUKIT MERAH,BLK 164/165 BUKIT MERAH CENTRAL,26154.2109,29519.0586,1.2832343332565201,103.81673344232469,134.0,HDB,hdb
BM31,BUKIT MERAH,BLK 119 BUKIT MERAH CENTRAL,26136.5799,29432.235,1.2824491300655394,103.81657502600684,622.0,HDB,hdb
BM4,BUKIT MERAH,BLK 35A JALAN RUMAH TINGGI,25288.5551,30009.2384,1.287667284248734,103.80895514473973,150.0,HDB,hdb
BM5,BUKIT MERAH,BLKS 8/10 JALAN RUMAH TINGGI,25139.9101,30093.7491,1.2884315560634259,103.80761950142183,154.0,HDB,hdb
BM6,BUKIT MERAH,BLK 61 LENGKOK BAHRU,25823.7973,30215.5782,1.2895333905500685,103.81376449901636,65.0,HDB,hdb
BM9,BUKIT MERAH,BLK 58/59 LENGKOK BAHRU,25889.8506,30167.4343,1.289097998572853,103.81435801840551,612.0,HDB,hdb
BMVM,BUKIT MERAH,BLK 126A BUKIT MERAH VIEW,26866.0055,29672.9702,1.2846262894692324,103.82312918959744,451.0,HDB,hdb
BP1,BUKIT MERAH,BLK 101/109 BUKIT PURMEI ROAD,27059.7441,28364.7207,1.2727949460019137,103.82487004638574,577.0,HDB,hdb
BP2,BUKIT MERAH,BLK 110/115 BUKIT PURMEI ROAD,27297.2734,28508.1074,1.2740916912710787,103.82700432828145,317.0,HDB,hdb
