carpark_id,area,address,latitude,longitude,x_coordinate,y_coordinate,total_lots,agency,dataset
53,JURONG EAST,IMM Building,1.334847,103.746815,18373.05767,35226.28512,986,LTA,lta
55,ORCHARD,Paragon,1.3038,103.83585,28281.72401,31793.09809,99,LTA,lta
56,DOWNTOWN CORE,National Gallery,1.29027,103.85167,30042.35634,30297.02765,209,LTA,lta
57,MUSEUM,The Atrium@Orchard,1.299781,103.84552,29357.90881,31348.7009,96,LTA,lta
58,BUKIT PANJANG,Bukit Panjang Plaza,1.37974,103.7644,20330.22653,40190.26582,97,LTA,lta
59,SINGAPORE RIVER,Clarke Quay,1.290678,103.84648,29464.75343,30342.13862,96,LTA,lta
6,DOWNTOWN CORE,Singapore Flyer,1.28944,103.86311,31315.53176,30205.26256,283,LTA,lta
61,ROCHOR,Bugis+,1.299748,103.85414,30317.23764,31345.0582,97,LTA,lta
62,CHOA CHU KANG,Lot One,1.385126,103.74494,18164.59321,40785.89466,99,LTA,lta
63,TAMPINES,Tampines Mall,1.352524,103.9447,40395.4996,37181.03234,93,LTA,lta
64,BISHAN,Junction 8,1.350521,103.84859,29699.53776,36959.27185,97,LTA,lta
65,BEDOK,Bedok Mall,1.3248,103.92939,38691.7871,34115.37719,99,LTA,lta
66,DOWNTOWN CORE,Funan Mall,1.2911,103.8502,29878.75728,30388.80364,98,LTA,lta
7,ORCHARD,Orchard Point,1.30135,103.84061,28811.4693,31522.19074,99,LTA,lta
8,ORCHARD,The Heeren,1.30255,103.83739,28453.11216,31654.87975,99,LTA,lta
9,MUSEUM,Plaza Singapura,1.30103,103.84503,29303.37556,31486.80863,99,LTA,lta
A0007,ORCHARD,ANGULLIA PARK OFF STREET,1.305328031,103.8295707,27582.895,31962.0601,97,URA,lta
A0011,MUSEUM,ARMENIAN STREET OFF STREET,1.293926044,103.8488661,29730.2995,30701.2921,9,URA,lta
A0017,ROCHOR,ARAB STREET - QUEEN STREET OFF STREET,1.302941844,103.8570253,30638.3394,31698.2199,99,URA,lta
A0021,OUTRAM,AMOY STREET OFF STREET,1.280790423,103.8471773,29542.3676,29248.8218,9,URA,lta
A0024,NOVENA,ADAM ROAD FOOD CENTRE OFF STREET,1.324165125,103.8138991,25838.802,34044.97731,9,URA,lta
A0035,NEWTON,ANTHONY ROAD OFF STREET,1.31029635,103.836893,28397.8012,32511.4312,9,URA,lta
A0046,GEYLANG,ALJUNIED ROAD OFF STREET,1.313892837,103.8817882,33394.2043,32909.1642,9,URA,lta
A10,ANG MO KIO,BLK 201/202 ANG MO KIO STREET 22,1.368632982,103.844524,29247.03,38962,63,HDB,hdb
A100,ANG MO KIO,BLK 650 ANG MO KIO STREET 61,1.377987473,103.8426025,29033.1895,39996.3712,64,HDB,hdb
A101,ANG MO KIO,BLK 651 ANG MO KIO AVENUE 9,1.383038917,103.8417395,28937.1415,40554.9338,200,HDB,hdb
A11,ANG MO KIO,BLK 223/226/226A-226D ANG MO KIO STREET 22,1.367035534,103.8381811,28541.14,38785.36,410,HDB,hdb
A12,ANG MO KIO,BLK 229/230 ANG MO KIO STREET 22,1.368567887,103.8387593,28605.489,38954.8,194,HDB,hdb
A13,ANG MO KIO,BLK 232/233 ANG MO KIO STREET 22,1.368000222,103.8368096,28388.51,38892.03,154,HDB,hdb
A15,ANG MO KIO,BLK 226E-226H ANG MO KIO STREET 22,1.366967611,103.8404175,28790.02,38777.85,59,HDB,hdb
A2,ANG MO KIO,BLK 206/207 ANG MO KIO STREET 22,1.366237056,103.8430464,29082.59,38697.07,188,HDB,hdb
A20,ANG MO KIO,BLK 304/307/319 ANG MO KIO STREET 31,1.364943381,103.8484571,29684.7366,38554.0251,83,HDB,hdb
A21,ANG MO KIO,BLK 325/326/301 ANG MO KIO STREET 31,1.368127559,103.8463132,29446.1477,38906.1139,633,HDB,hdb
A24,ANG MO KIO,BLK 338/340 ANG MO KIO STREET 32,1.364753412,103.8493977,29789.41,38533.02,222,HDB,hdb
A25,ANG MO KIO,BLK 330/337 ANG MO KIO AVENUE 8,1.362769307,103.8516275,30037.566,38313.6296,543,HDB,hdb
A26,ANG MO KIO,BLK 113/114/118 ANG MO KIO AVENUE 4,1.372770202,103.8354476,28236.93,39419.47,333,HDB,hdb
A27,ANG MO KIO,BLK 108/109/110 ANG MO KIO STREET 11,1.370363052,103.8383207,28556.67,39153.3,237,HDB,hdb
A28,ANG MO KIO,BLK 103/105/107 ANG MO KIO STREET 11,1.371649928,103.8374643,28461.3669,39295.5961,81,HDB,hdb
A29,ANG MO KIO,BLK 347 ANG MO KIO AVENUE 3,1.367226259,103.8487156,29713.5035,38806.4544,435,HDB,hdb
A30,ANG MO KIO,BLK 129/134 ANG MO KIO STREET 12,1.370989747,103.842419,29012.7631,39222.5981,12,HDB,hdb
A31,ANG MO KIO,BLK 119/128 ANG MO KIO STREET 12,1.370451119,103.8436999,29155.32,39163.04,310,HDB,hdb
A33,ANG MO KIO,BLK 253/254 ANG MO KIO STREET 21,1.370021011,103.8346919,28152.8391,39115.4784,2,HDB,hdb
A34,ANG MO KIO,BLK 422/425 ANG MO KIO STREET 42,1.368356473,103.8516674,30042,38931.43,220,HDB,hdb
A35,ANG MO KIO,BLK 426/428/435 ANG MO KIO STREET 43,1.368646393,103.8540815,30310.66,38963.49,473,HDB,hdb
A36,ANG MO KIO,BLK 436/443/445 ANG MO KIO STREET 43,1.366407128,103.8552788,30443.9088,38715.8847,680,HDB,hdb
A37,ANG MO KIO,BLK 446/449/453 ANG MO KIO STREET 43,1.368113068,103.8555566,30474.8188,38904.5192,193,HDB,hdb
A38,ANG MO KIO,BLK 407/410/421 ANG MO KIO AVENUE 10,1.363963706,103.8545884,30367.0774,38445.7028,938,HDB,hdb
A39,ANG MO KIO,BLK 401/405 ANG MO KIO AVENUE 10,1.361151022,103.8540722,30309.63,38134.69,200,HDB,hdb
A4,ANG MO KIO,BLK 217/220 ANG MO KIO AVENUE 1,1.365691621,103.8411922,28876.2363,38636.7578,329,HDB,hdb
A40,ANG MO KIO,BLK 471/476 ANG MO KIO STREET 44,1.362356151,103.8569821,30633.47,38267.95,520,HDB,hdb
A41,ANG MO KIO,BLK 466/470 ANG MO KIO STREET 44,1.364936935,103.8569326,30627.96,38553.32,308,HDB,hdb
A42,ANG MO KIO,BLK 461/465 ANG MO KIO STREET 44,1.366580182,103.8573639,30675.9559,38735.0223,138,HDB,hdb
A43,ANG MO KIO,BLK 457/458/460 ANG MO KIO STREET 44,1.365996736,103.8592673,30887.78,38670.51,141,HDB,hdb
A44,ANG MO KIO,BLK 459/456 ANG MO KIO STREET 44,1.367205743,103.8589905,30856.9781,38804.1956,155,HDB,hdb
A45,ANG MO KIO,BLK 570/578 ANG MO KIO STREET 51,1.370917693,103.8552305,30438.53,39214.64,394,HDB,hdb
A47,ANG MO KIO,BLK 562/565/560 ANG MO KIO STREET 54,1.370558167,103.8592466,30885.475,39174.8899,303,HDB,hdb
A48,ANG MO KIO,BLK 571/73 ANG MO KIO STREET 51,1.370371281,103.8546523,30374.18,39154.22,58,HDB,hdb
A49,ANG MO KIO,BLK 555/559 ANG MO KIO STREET 54,1.371329606,103.8577971,30724.16,39260.19,180,HDB,hdb
A50,ANG MO KIO,BLK 548/552/556 ANG MO KIO STREET 54,1.372522464,103.8576096,30703.29,39392.09,206,HDB,hdb
A51,ANG MO KIO,BLK 252/253A ANG MO KIO STREET 21,1.369470739,103.8343753,28117.6053,39054.6321,35,HDB,hdb
A52,ANG MO KIO,BLK 701/716 ANG MO KIO AVENUE 3/6,1.370385433,103.8469225,29513.9566,39155.7785,149,HDB,hdb
A53,ANG MO KIO,BLK 712A ANG MO KIO AVENUE 3/6,1.370865023,103.8468773,29508.9218,39208.8091,697,HDB,hdb
A54,ANG MO KIO,BLK 727/728 ANG MO KIO AVENUE 6,1.37243436,103.8459154,29401.8671,39382.3378,767,HDB,hdb
A55,ANG MO KIO,BLK 729/730 ANG MO KIO AVENUE 6/8,1.373191774,103.8464749,29464.1325,39466.0892,445,HDB,hdb
A59,ANG MO KIO,BLK 547/551 ANG MO KIO STREET 54,1.373896221,103.8581398,30762.295,39543.9937,172,HDB,hdb
A60,ANG MO KIO,BLK 540/546 ANG MO KIO STREET 54,1.374464495,103.8559134,30514.5273,39606.8281,517,HDB,hdb
A61,ANG MO KIO,BLK 520/534/529 ANG MO KIO AVENUE 5/10,1.374170446,103.85216,30096.82,39574.31,1129,HDB,hdb
A63,ANG MO KIO,BLK 501/513/508 ANG MO KIO STREET 52/53,1.375217131,103.8493991,29789.5613,39690.0448,715,HDB,hdb
A64,ANG MO KIO,BLK 584/586 ANG MO KIO STREET 51,1.370534869,103.8534618,30241.6957,39172.3075,125,HDB,hdb
A65,ANG MO KIO,BLK 558/560 ANG MO KIO STREET 54,1.371029159,103.8594172,30904.46,39226.97,97,HDB,hdb
A66,ANG MO KIO,BLK 601/604/603 ANG MO KIO AVENUE 5,1.380544931,103.8356606,28260.64,40279.16,149,HDB,hdb
A67,ANG MO KIO,BLK 605/612 ANG MO KIO AVENUE 4/5,1.379686324,103.8378049,28499.27,40184.22,712,HDB,hdb
A68,ANG MO KIO,BLK 620/624/626 ANG MO KIO STREET 61,1.381897619,103.8398542,28727.3335,40428.7342,158,HDB,hdb
A69,ANG MO KIO,BLK 623/625/627 ANG MO KIO STREET 61,1.381641458,103.8419454,28960.06,40400.41,476,HDB,hdb
A7,ANG MO KIO,BLK 212/213 ANG MO KIO STREET 23,1.368392487,103.8413018,28888.4313,38935.4059,238,HDB,hdb
A70,ANG MO KIO,BLK 629/626 ANG MO KIO AVENUE 4,1.380620641,103.8401072,28755.4887,40287.5326,134,HDB,hdb
A71,ANG MO KIO,BLK 628/632 ANG MO KIO STREET 61,1.380009094,103.8407419,28826.1219,40219.911,185,HDB,hdb
A72,ANG MO KIO,BLK 633/640 ANG MO KIO STREET 61,1.380760963,103.8435303,29136.44,40303.05,358,HDB,hdb
A73,ANG MO KIO,BLK 641/645 ANG MO KIO STREET 61,1.378848189,103.8408247,28835.3369,40091.5441,414,HDB,hdb
A74,ANG MO KIO,BLK 646/649 ANG MO KIO STREET 61,1.37865168,103.8438047,29166.97,40069.8164,185,HDB,hdb
A75,ANG MO KIO,BLK 177/182 ANG MO KIO AVENUE 4,1.376202178,103.8386846,28597.1669,39798.961,354,HDB,hdb
A76,ANG MO KIO,BLK 613A ANG MO KIO AVENUE 4,1.377977112,103.8388348,28613.8871,39995.2242,818,HDB,hdb
A77,ANG MO KIO,BLK 150/156 ANG MO KIO AVENUE 5,1.376353149,103.8399786,28741.1744,39815.655,276,HDB,hdb
A78,ANG MO KIO,BLK 157/163 ANG MO KIO AVENUE 4,1.374694711,103.8383868,28564.0295,39632.2729,525,HDB,hdb
A8,ANG MO KIO,BLK 209/210 ANG MO KIO STREET 22,1.368756071,103.8433077,29111.67,38975.61,48,HDB,hdb
A81,ANG MO KIO,BLK 170/172 ANG MO KIO STREET 13,1.374355553,103.8364788,28351.6931,39594.7701,118,HDB,hdb
A82,ANG MO KIO,BLK 173/176 ANG MO KIO AVENUE 4,1.375674922,103.8363987,28342.7741,39740.6593,201,HDB,hdb
A85,ANG MO KIO,BLK 340 ANG MO KIO STREET 32,1.365107378,103.8497094,29824.1,38572.16,93,HDB,hdb
A87,ANG MO KIO,BLK 462/463 ANG MO KIO STREET 44,1.366826359,103.8578842,30733.8638,38762.2439,113,HDB,hdb
A88,ANG MO KIO,BLK 348 ANG MO KIO AVENUE 3,1.366280716,103.8472665,29552.24,38701.9,43,HDB,hdb
A9,ANG MO KIO,BLK 202/203 ANG MO KIO STREET 22,1.36807437,103.8443922,29232.3606,38900.2315,146,HDB,hdb
A94,ANG MO KIO,BLK 104C ANG MO KIO STREET 11,1.371859827,103.838316,28556.1477,39318.8058,234,HDB,hdb
A98,ANG MO KIO,BLK 259 ANG MO KIO AVENUE 2,1.369164311,103.8318542,27837.0334,39020.7488,108,HDB,hdb
ACB,ROCHOR,BLK 270/271 ALBERT CENTRE BASEMENT CAR PARK,1.301063272,103.854118,30314.7936,31490.4942,93,HDB,hdb
ACM,GEYLANG,BLK 98A ALJUNIED CRESCENT,1.32100429,103.8850609,33758.4143,33695.5198,358,HDB,hdb
AH1,NOVENA,BLK 101 JALAN DUSUN,1.328283495,103.8446199,29257.7203,34500.3599,278,HDB,hdb
AM14,ANG MO KIO,BLK 227 ANG MO KIO STREET 23,1.368741095,103.8403011,28777.0707,38973.9528,350,HDB,hdb
AM16,ANG MO KIO,BLK 256A ANG MO KIO STREET 21,1.370349801,103.8357183,28267.0582,39151.8344,115,HDB,hdb
AM18,ANG MO KIO,BLK 308C ANG MO KIO AVENUE 1,1.365540013,103.8446194,29257.6457,38619.9953,451,HDB,hdb
AM19,ANG MO KIO,BLK 260 ANG MO KIO STREET 21,1.368886198,103.834531,28134.9305,38989.9965,300,HDB,hdb
AM20,ANG MO KIO,BLK 309B ANG MO KIO STREET 31,1.364697733,103.8460886,29421.1502,38526.8611,676,HDB,hdb
AM22,ANG MO KIO,BLK 316B ANG MO KIO STREET 31,1.364588291,103.847653,29595.2539,38514.7606,459,HDB,hdb
AM32,ANG MO KIO,BLK 255A ANG MO KIO STREET 21,1.370532524,103.8343768,28117.7689,39172.0389,91,HDB,hdb
AM43,ANG MO KIO,BLK 455 ANG MO KIO STREET 44,1.368610719,103.8573035,30669.2379,38959.5487,465,HDB,hdb
AM46,ANG MO KIO,BLK 588 ANG MO KIO STREET 52,1.372178323,103.8533964,30234.4145,39354.0323,403,HDB,hdb
AM51,ANG MO KIO,BLK 700 ANG MO KIO AVENUE 6,1.369915002,103.8466985,29489.025,39103.7605,282,HDB,hdb
AM64,ANG MO KIO,BLK 590 ANG MO KIO STREET 51,1.37145702,103.8530982,30201.236,39274.274,552,HDB,hdb
AM79,ANG MO KIO,BLK 596 ANG MO KIO STREET 52,1.372328229,103.8513279,30004.2224,39370.6063,472,HDB,hdb
AM80,ANG MO KIO,BLK 130A ANG MO KIO STREET 12,1.37064699,103.8418615,28950.7223,39184.6976,191,HDB,hdb
AM81,ANG MO KIO,BLK 132A ANG MO KIO STREET 12,1.371639242,103.8419478,28960.3285,39294.4158,215,HDB,hdb
AM96,ANG MO KIO,BLK 352A ANG MO KIO STREET 32,1.364074149,103.8509404,29961.0968,38457.9118,525,HDB,hdb
AR1L,QUEENSTOWN,3 AND 5 DOVER ROAD,1.303876719,103.7826318,22359.0217,31801.6379,4,HDB,hdb
AR1M,QUEENSTOWN,BLK 2A DOVER ROAD,1.302848684,103.7836668,22474.205,31687.9608,196,HDB,hdb
AR2L,QUEENSTOWN,BLK 26 AND 27 DOVER CRESCENT,1.305913234,103.7811547,22194.6359,32026.8288,4,HDB,hdb
AR2M,QUEENSTOWN,BLK 28 DOVER CRESCENT,1.304738893,103.7816745,22252.486,31896.9749,696,HDB,hdb
AR5M,QUEENSTOWN,BLK 19A DOVER CRESCENT,1.307343527,103.7844633,22562.8641,32184.9758,548,HDB,hdb
AR7L,QUEENSTOWN,12 TO 14 DOVER CLOSE EAST,1.305807721,103.7855911,22688.3753,32015.1518,4,HDB,hdb
AR7M,QUEENSTOWN,BLK 12A DOVER CLOSE EAST,1.304771377,103.785192,22643.9533,31900.5591,295,HDB,hdb
AR9,QUEENSTOWN,BLK 20/22/23 DOVER CRESCENT,1.307284363,103.7834396,22448.9368,32178.436,89,HDB,hdb
AV1,BUKIT MERAH,BLK 120/120A/121-127 ALEXANDRA VILLAGE,1.285582555,103.8032153,24649.752,29778.7266,277,HDB,hdb
B0031,KALLANG,BEATTY ROAD OFF STREET,1.314111031,103.8596054,30925.4708,32933.2541,0,URA,lta
B0063,BUKIT BATOK,BUKIT BATOK NATURE PARK OFF STREET,1.347395231,103.761481,20005.2767,36613.7528,99,URA,lta
B0087,ROCHOR,BAGHDAD STREET OFF STREET,1.301303407,103.8603752,31011.1577,31517.0537,25,URA,lta
B0088,BEDOK,BEDOK ROAD FOOD CENTRE OFF STREET,1.320882494,103.9552145,41565.8225,33682.3249,52,URA,lta
B10,BEDOK,BLK 404/413 BEDOK NORTH AVENUE 3,1.329028331,103.9337077,39172.2903,34582.9441,516,HDB,hdb
B10M,BEDOK,BLK 431 BEDOK NORTH ROAD,1.329210148,103.932524,39040.5507,34603.0432,303,HDB,hdb
B11,BEDOK,BLK 416/418 BEDOK NORTH AVENUE 2,1.328342005,103.9303962,38803.7496,34507.0389,1011,HDB,hdb
B14,BEDOK,BLK 412/413 BEDOK NORTH AVENUE 2,1.329159093,103.9314451,38920.4797,34597.393,208,HDB,hdb
B16,BEDOK,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",1.323501118,103.9405595,39934.8473,33971.8042,364,HDB,hdb
B17,BEDOK,BLK 52/57 NEW UPPER CHANGI ROAD,1.324217738,103.9418572,40079.2617,34051.0508,385,HDB,hdb
B19,BEDOK,"BLK 36-44, 60 BEDOK SOUTH ROAD",1.321924546,103.940961,39979.5352,33797.4766,860,HDB,hdb
B20,BEDOK,BLK 67/73 BEDOK SOUTH ROAD,1.319799714,103.9434204,40253.2539,33562.5352,385,HDB,hdb
B21,BEDOK,BLK 74/82 BEDOK NORTH ROAD,1.328177963,103.9410465,39989.0226,34488.949,555,HDB,hdb
B23L,BEDOK,BLK 187 BEDOK NORTH STREET 4,1.330443473,103.939809,39851.2917,34739.452,4,HDB,hdb
B23M,BEDOK,BLK 187 BEDOK NORTH STREET 4,1.330687758,103.9406434,39944.1477,34766.4678,860,HDB,hdb
B24,BEDOK,BLK 84/89 BEDOK NORTH AVENUE 4,1.33264716,103.9382946,39682.7466,34983.1176,150,HDB,hdb
B25,BEDOK,BLK 91/97 BEDOK NORTH AVENUE 4,1.332969119,103.9404903,39927.1063,35018.7287,130,HDB,hdb
B26,BEDOK,BLK 98/100 BEDOK NORTH AVENUE 4,1.334307987,103.9403406,39910.4336,35166.7734,225,HDB,hdb
B27,BEDOK,BLK 101/106 BEDOK NORTH AVENUE 4,1.334117747,103.9380381,39654.1953,35145.7266,268,HDB,hdb
B28,BEDOK,BLK 107/110 BEDOK NORTH ROAD,1.33254479,103.9355711,39379.6445,34971.7852,342,HDB,hdb
B30,BEDOK,BLK 119/123 BEDOK NORTH STREET 2,1.329942835,103.9387534,39733.8204,34684.0888,353,HDB,hdb
B31,BEDOK,BLK 124/129 BEDOK NORTH STREET 2,1.328501234,103.9388502,39744.5963,34524.6842,415,HDB,hdb
B32,BEDOK,BLK 130/132 BEDOK NORTH STREET 2,1.327410669,103.9367575,39511.7026,34404.0851,124,HDB,hdb
B33,BEDOK,BLK 131/133 BEDOK NORTH AVENUE 3,1.327240858,103.9358002,39405.1638,34385.3038,129,HDB,hdb
B34,BEDOK,BLK 134/136 BEDOK NORTH AVENUE 3,1.328312294,103.9356734,39391.0547,34503.7773,274,HDB,hdb
B35,BEDOK,BLK 137/140 BEDOK NORTH AVENUE 3,1.329058097,103.9351762,39335.7148,34586.2422,197,HDB,hdb
B40,BEDOK,BLK 504/508 BEDOK NORTH STREET 3,1.332549948,103.9327701,39067.9293,34972.3428,540,HDB,hdb
B41,BEDOK,BLK 510 BEDOK NORTH STREET 3,1.332554918,103.9314929,38925.7812,34972.8867,26,HDB,hdb
B42,BEDOK,BLK 509/511 BEDOK NORTH STREET 3,1.332451791,103.9308212,38851.0273,34961.4805,123,HDB,hdb
B43,BEDOK,BLK 519/522 553 BEDOK NORTH AVENUE 1/2,1.331105187,103.9276034,38492.9294,34812.5657,217,HDB,hdb
B44,BEDOK,BLK 528/536 BEDOK NORTH STREET 3,1.333971251,103.9275088,38482.3867,35129.4805,1080,HDB,hdb
B44B,BEDOK,BLKS 556/557 BEDOK NORTH STREET 3,1.332301405,103.922911,37970.7092,34944.8181,102,HDB,hdb
B45,BEDOK,BLK 537/539 BEDOK NORTH STREET 3,1.331679984,103.925429,38250.9386,34876.1148,67,HDB,hdb
B46,BEDOK,BLK 537 BEDOK NORTH STREET 3,1.331321224,103.924182,38112.1565,34836.4398,70,HDB,hdb
B47,BEDOK,BLK 540/542 BEDOK NORTH STREET 3,1.330895915,103.9222478,37896.9112,34789.4034,234,HDB,hdb
B48,BEDOK,BLK 543/547 BEDOK NORTH STREET 3,1.330095928,103.9234212,38027.5007,34700.9495,210,HDB,hdb
B48B,BEDOK,BLK 547C BEDOK NORTH AVENUE 1,1.329966938,103.9257588,38287.6513,34686.6961,73,HDB,hdb
B49,BEDOK,BLK 549/551 BEDOK NORTH AVENUE 1,1.332185767,103.9266682,38388.8477,34932.0469,183,HDB,hdb
B50,BEDOK,BLK 601/605 BEDOK RESERVOIR ROAD,1.330447091,103.9130666,36875.1304,34739.7397,581,HDB,hdb
B51,BEDOK,BLK 611/616 BEDOK RESERVOIR ROAD,1.3321465,103.9163962,37245.6836,34927.6641,322,HDB,hdb
B52,BEDOK,BLK 617/624 BEDOK RESERVOIR ROAD,1.33390918,103.9178942,37412.3828,35122.5781,300,HDB,hdb
B53,BEDOK,BLK 625/629 BEDOK RESERVOIR ROAD,1.334251489,103.9151772,37110.0129,35160.4187,197,HDB,hdb
B54,BEDOK,BLK 630/632 BEDOK RESERVOIR ROAD,1.333363744,103.9152037,37112.9655,35062.2564,160,HDB,hdb
B57,BEDOK,BLK 701/708 BEDOK RESERVOIR ROAD,1.335843394,103.9190193,37537.5855,35336.4582,426,HDB,hdb
B59,BEDOK,BLK 716/718/721 BEDOK RESERVOIR ROAD,1.337508871,103.925961,38310.1233,35520.6463,386,HDB,hdb
B6,BEDOK,BLK 204/209 NEW UPPER CHANGI ROAD,1.326330496,103.9303395,38797.4548,34284.616,516,HDB,hdb
B60,BEDOK,BLK 722/725 BEDOK RESERVOIR ROAD,1.337232441,103.9290567,38654.6406,35490.0933,272,HDB,hdb
B63,BEDOK,BLK 739/745 BEDOK RESERVOIR ROAD,1.338153727,103.9226165,37937.9062,35591.9375,99,HDB,hdb
B65,BEDOK,BLK 155/172 BEDOK SOUTH ROAD/AVENUE 3,1.32003291,103.9456593,40502.4219,33588.332,743,HDB,hdb
B65L,BEDOK,BLK 152A BEDOK SOUTH ROAD,1.318234084,103.9476195,40720.5785,33389.4366,4,HDB,hdb
B65M,BEDOK,BLK 154 BEDOK SOUTH ROAD,1.317889438,103.9463324,40577.3467,33351.3208,674,HDB,hdb
B66,BEDOK,BLK 637A BEDOK RESERVOIR ROAD,1.330548155,103.9043396,35903.9044,34750.8852,585,HDB,hdb
B67,BEDOK,BLK 649A JALAN TENAGA,1.332015772,103.9063948,36132.6219,34913.1736,334,HDB,hdb
B69,BEDOK,BLK 94A BEDOK NORTH AVENUE 4,1.333426184,103.9419707,40091.8567,35069.2759,370,HDB,hdb
B7,BEDOK,BLK 211/218 BEDOK NORTH STREET 1,1.32513124,103.9319217,38973.5423,34152.0151,86,HDB,hdb
B70,BEDOK,BLK 201 BEDOK NORTH STREET 1,1.326289845,103.9279955,38536.5889,34280.1109,41,HDB,hdb
B71,BEDOK,BLK 29C CHAI CHEE AVENUE,1.324293889,103.9243004,38125.3637,34059.3926,249,HDB,hdb
B72,BEDOK,BLK 660A JALAN TENAGA,1.33437706,103.9073898,36243.3489,35174.2762,412,HDB,hdb
B73,BEDOK,BLK 651A JALAN TENAGA,1.332492268,103.9069672,36196.3322,34965.864,50,HDB,hdb
B74,BEDOK,BLK 671A JALAN DAMAI,1.332846853,103.9090553,36428.7057,35005.0793,365,HDB,hdb
B75,BEDOK,BLK 613C BEDOK RESERVOIR ROAD,1.333070548,103.9176017,37379.8318,35029.8453,329,HDB,hdb
B79,BEDOK,BLK 772A BEDOK RESERVOIR VIEW,1.336776155,103.9374066,39583.9006,35439.6773,1719,HDB,hdb
B7A,BEDOK,BLK 216/218 BEDOK NORTH STREET 1,1.327131692,103.934037,39208.9372,34373.2247,129,HDB,hdb
B7B,BEDOK,BEDOK CENTRAL,1.326521502,103.93484,39298.3108,34305.7565,21,HDB,hdb
B8,BEDOK,BLK 201/203 BEDOK NORTH STREET 1,1.325881496,103.9282762,38567.8313,34234.9589,113,HDB,hdb
B80,BEDOK,BLK 739A BEDOK RESERVOIR ROAD,1.338268305,103.9233606,38020.7204,35604.61,250,HDB,hdb
B81,BEDOK,BLK 30A NEW UPPER CHANGI ROAD,1.323211124,103.9349426,39309.7384,33939.7118,622,HDB,hdb
B83,BEDOK,BLK 21A CHAI CHEE ROAD,1.326469014,103.9222713,37899.5392,34299.8988,212,HDB,hdb
B84,BEDOK,BLK 215A BEDOK CENTRAL,1.32622611,103.9342048,39227.6155,34273.0906,555,HDB,hdb
B85,BEDOK,BLK 184 BEDOK NORTH ROAD,1.326080246,103.9413578,40023.6834,34256.9953,559,HDB,hdb
B86,BEDOK,BLK 114A BEDOK NORTH STREET 2,1.330767218,103.9356912,39393.0265,34775.2307,160,HDB,hdb
B88,BEDOK,BLK 34A BED0K SOUTH AVENUE 2,1.322273039,103.9382986,39683.2391,33835.9985,385,HDB,hdb
B89,BEDOK,BLK 116A BEDOK NORTH ROAD,1.330959179,103.9372655,39568.2194,34796.4641,287,HDB,hdb
B8B,BEDOK,BLK 222 BEDOK NORTH DRIVE,1.32479212,103.9279467,38531.1666,34114.4997,249,HDB,hdb
B9,BEDOK,BLK 402/403 BEDOK NORTH AVENUE 3,1.330172709,103.9338152,39184.2416,34709.4842,213,HDB,hdb
B90,BEDOK,BLK 35A BEDOK SOUTH AVENUE 2,1.322537631,103.9396351,39831.9791,33865.2621,75,HDB,hdb
B91,BEDOK,BLK 630 BEDOK RESERVOIR ROAD,1.332797324,103.9142523,37007.0862,34999.621,46,HDB,hdb
B92,BEDOK,BLK 2A BEDOK SOUTH AVENUE 1,1.321697394,103.9339351,39197.6251,33772.3265,757,HDB,hdb
B94,BEDOK,BLK 513A BEDOK NORTH AVENUE 2,1.332260166,103.9293574,38688.1313,34940.2851,438,HDB,hdb
B94A,BEDOK,"BLK 512 TO 518, 554 BEDOK NORTH AVENUE 2",1.331303628,103.9291792,38668.2981,34834.5151,186,HDB,hdb
B95,BEDOK,BLK 220 BEDOK CENTRAL,1.32551298,103.9350827,39325.3283,34194.2403,359,HDB,hdb
B96,BEDOK,BLK 219 BEDOK CENTRAL,1.32496629,103.9329516,39088.1581,34133.7804,242,HDB,hdb
B97,BEDOK,BLK 714A BEDOK RESERVOIR ROAD,1.33615579,103.9235081,38037.1417,35371.0192,553,HDB,hdb
B98,BEDOK,BLK 748 BEDOK RESERVOIR CRESCENT,1.336079419,103.9219169,37860.0561,35362.5681,473,HDB,hdb
B99M,BEDOK,BLK 807 CHAI CHEE ROAD,1.327488075,103.9227613,37954.0727,34412.5835,508,HDB,hdb
BA1,TOA PAYOH,BLK 106 BIDADARI PARK DRIVE,1.333695408,103.870827,32174.2918,35098.8104,278,HDB,hdb
BA2,TOA PAYOH,BLK 117 ALKAFF CRESCENT,1.336904573,103.8732552,32444.5217,35453.6678,361,HDB,hdb
BA3,TOA PAYOH,BLK 101 BIDADARI PARK DRIVE,1.336271593,103.8713218,32229.3617,35383.6726,622,HDB,hdb
BA4,TOA PAYOH,BLK 113 ALKAFF CRESCENT,1.335259256,103.8729485,32410.3926,35271.7364,964,HDB,hdb
BA6,TOA PAYOH,BLK 201 WOODLEIGH LINK,1.340253487,103.8721855,32325.472,35823.9717,350,HDB,hdb
BA7,TOA PAYOH,BLK 206 WOODLEIGH LINK,1.341820721,103.8721367,32320.0357,35997.2684,261,HDB,hdb
BA8,TOA PAYOH,BLK 207 WOODLEIGH LINK,1.341761742,103.871472,32246.0659,35990.7456,251,HDB,hdb
BA9,TOA PAYOH,BLK 212 BIDADARI PARK DRIVE,1.343128345,103.8759162,32740.6501,36141.8658,918,HDB,hdb
